LEA Record ID,Person Number,Date of Stop,Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Information Based Stop,Type Of Stop,Officer Type of Assignment,Location,City,Is Location a K12 Public School,If K12 School Is Stop of a Student,School Name,Education Code Section,Education Code Subdivision,Race Perceived Prior To Stop,Perceived Race or Ethnicity,Perceived Gender,Perceived Gender Nonconforming,Is LGBT,Perceived Age,Person had Limited or No English Fluency,Perceived or Known Disability,City of Residence,Reason for Stop,Reason for Stop Narrative,Traffic Violation Type,Traffic Violation Offense Codes,Suspicion Offense Code,Suspicion SubType,Actions Taken,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Contraband or Evidence,Other Contraband Desc,Warning Offense Codes,Citation Offense Codes,Result of Stop,In field cite and release Offense Codes,Custodial arrest Offense Codes,LAT,LONG
BPD000023603,1,04/24/2021,23:10,8,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1200 block of Burnett St,Berkeley,false,,,,,false,Black/African American,Female,false,false,20,false,None,ANTIOCH,Traffic Violation,No license plates on vehicle,Non-moving violation / including registration,VC 5200(A) DISPLAY LIC PLATES WRONG (I),,,24,,,,,None,,VC 5200(A) DISPLAY LIC PLATES WRONG (I) | VC 12500(A) DRIVE W/O LICENSE (M),,Warning (verbal or written),,,37.85328528,-122.2854743
BPD000023587,1,04/24/2021,00:10,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",800 block of Folger Av,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,30,true,None,SAN FRANCISCO,Traffic Violation,Veh stop,Moving Violation,VC 24250 DRIVE WITHOUT LIGHTS:DARK (I),,,24,,,,,None,,,,No action,,,37.84990375,-122.2911054
BPD000023607,1,04/25/2021,03:03,5,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",100 block of Seawall Dr,Berkeley,false,,,,,false,Black/African American,Male,false,false,20,false,None,RICHMOND,Reasonable suspicion,Trespassing in no parking area/lot,,,PC 602 TRESPASSING (M),Officer witnessed commission of a crime,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86079022,-122.3167267
BPD000023606,1,04/25/2021,21:08,60,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2300 block of Sacramento St,Berkeley,false,,,,,true,White,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,Matched driver description of hit and run,,,VC 23152(A) DUI ALCOHOL (M),Matched suspect description|Witness or victim ID of suspect at the scene,3|5|18|17,Consent given|Officer safety/safety of others| Incident to arrest,Pat search for weapons and incident to arrest,,,None,,,,Custodial arrest without warrant,,VC 23152(A) DUI ALCOHOL (M) | VC 20002 HIT AND RUN (M),37.86476199,-122.281744
BPD000023604,1,04/25/2021,01:20,5,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2700 block of Adeline St,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Traffic Violation,Failed to stop at red light,Moving Violation,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,,24,,,,,None,,VC 21453(A) FAIL STOP LINE/ETC AT RED (I) | VC 12500(A) DRIVE W/O LICENSE (M),,Warning (verbal or written),,,37.8584478,-122.2679161
BPD000023605,1,04/25/2021,01:29,45,false,yes,Pedestrian,"Patrol, traffic enforcement, field operations",0 block of Bolivar Dr,Berkeley,false,,,,,true,Asian,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,Known drug area probation search,,,HS 11377(A) POSS CONTROLLED SUBSTANCE (F),Other reasonable suspicion of a crime,5|18|20|21,Condition of parole/probation/PRCS/mandatory supervision,,Contraband,Drugs/narcotics,Drugs/narcotics,,,,In-field cite and release,HS 11377(A) POSS CONTROLLED SUBSTANCE (F),,37.86624332,-122.3031459
BPD000023608,1,04/25/2021,08:05,30,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1700 block of Berkeley Way,Berkeley,false,,,,,false,White,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,RP was paranoid and delusional. He was seeing things that were not there and was carrying a large fixed knife.,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,5,,,,,Weapon(s) other than a firearm,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.87205297,-122.275923
BPD000023612,1,04/25/2021,17:30,20,true,yes,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Russell St,Berkeley,false,,,,,false,White,Female,false,false,40,true,None,BERKELEY,Reasonable suspicion,"Reported as theft suspect, driving stolen vehicle",,,PC 496D(A) POSS STOLEN VEH/VES/ETC (F),Matched suspect description|Other reasonable suspicion of a crime,1|5|6|16|20,Evidence of crime|Officer safety/safety of others| Incident to arrest,"Incident to arrest, stolen vehicle, search for stolen property",,,Drug paraphernalia|Other contraband or evidence,Burglary tools,,,Custodial arrest pursuant to outstanding warrant|Custodial arrest without warrant,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M) | PC 466 POSSESS BURGLARY TOOLS (M) | PC 496D(A) POSS STOLEN VEH/VES/ETC (F) | PC 459.5 SHOPLIFTING (M),37.8567239,-122.266767
BPD000023624,1,04/25/2021,20:42,20,false,no,Vehicle,"Patrol, traffic enforcement, field operations",Dana south of Channing,Berkeley,false,,,,,false,White,Male,false,false,21,false,None,OAKLAND,Traffic Violation,"No front license plate, rear plate was temporary paper plate. Paper plate was ripped only showing partial plate",Non-moving violation / including registration,VC 5201(A) LICENS PLATE POSITION VIO (I),,,24,,,,,None,,,VC 5201(A) LICENS PLATE POSITION VIO (I),Citation for infraction,,,37.86637556,-122.2609608
BPD000023611,1,04/25/2021,19:45,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Shattuck Ave,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,25,false,None,BERKELEY,Traffic Violation,"Double parked, blocking traffic and bus stop",Non-moving violation / including registration,VC 22500(H) PARK UNLAW:DOUBLE PARKING (I),,,24,,,,,None,,,VC 22500(H) PARK UNLAW:DOUBLE PARKING (I),Citation for infraction,,,37.87225806,-122.2687587
BPD000023609,1,04/25/2021,11:12,10,false,no,Pedestrian,"Patrol, traffic enforcement, field operations",1900 block of Shattuck Ave,Berkeley,false,,,,,true,White,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,Saw subject injecting himself with needle.,,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),Officer witnessed commission of a crime,4,,,,,Drug paraphernalia,,,,In-field cite and release,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),,37.87264678,-122.2683482
BPD000023610,1,04/25/2021,11:39,5,false,no,Pedestrian,"Patrol, traffic enforcement, field operations",2500 block of Telegraph Ave,Berkeley,false,,,,,true,White,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,Subject with open container,,,BP 25620 POSS OPEN ALCOHOL:PUBLIC (I),Officer witnessed commission of a crime,4,,,,,Alcohol,,,BP 25620 POSS OPEN ALCOHOL:PUBLIC (I),Citation for infraction,,,37.86477082,-122.2584335
BPD000024656,1,04/25/2021,07:39,20,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of Kittredge St,Berkeley,false,,,,,true,White,Male,false,false,60,false,None,BERKELEY,Reasonable suspicion,Subject matched description of someone brandishing a broom,,,PC 417(A)(1) EXHIBIT DEADWPN:NOT F/ARM (M),Matched suspect description,24,,,,,None,,PC 417(A)(1) EXHIBIT DEADWPN:NOT F/ARM (M),,Warning (verbal or written),,,37.86853261,-122.2677002
BPD000024657,1,04/25/2021,07:41,42,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",Shattuck Ave,Berkeley,false,,,,,true,White,Male,false,false,35,false,None,BERKELEY,Reasonable suspicion,Subject identified by witness as involved party of 415.,,,PC 415(1) FIGHT IN PUBLIC PLACE (M),Matched suspect description,5|18,Incident to arrest,Subject searched incident to arrest.,,,None,,,,Custodial arrest without warrant,,PC 594(A)(2) VANDALISM:DAMAGE PROPERTY (F),37.8696025,-122.2681163
BPD000023616,1,04/25/2021,03:11,20,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",100 block of Seawall Dr,Berkeley,false,,,,,false,Asian,Female,false,false,21,false,None,BERKELEY,Traffic Violation,Parking vio,Non-moving violation / including registration,AA 65000 LOCAL ORDINANCE VIOL (M),,,5|19|20,Consent given,Consent,,,Firearm(s)|Drugs/narcotics,,,,Custodial arrest without warrant,,PC 25400(A)(1) CCW IN VEHICLE (M),37.8612296,-122.3168247
BPD000023619,1,04/26/2021,23:48,42,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",600 block of Vincente Ave,Berkeley,false,,,,,true,White,Male,false,false,68,false,Mental Health Condition,BERKELEY,Reasonable suspicion,Subject was having a MH breakdown over the death of his father and he made threats to burn his father’s house down.,,,PC 451 MAL SET/ETC FIRE PROP/ETC (F),Witness or victim ID of suspect at the scene,18,Officer safety/safety of others,Subject was going to be transported by ambulance for a 5150 hold,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.895166,-122.281978
BPD000023615,1,04/26/2021,13:46,15,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",1400 block of 2nd St,Berkeley,false,,,,,true,Asian,Male,false,false,35,false,None,BERKELEY,Parole/probation/PRCS/mandatory supervision,Drugs in plain sight,,,,,1|18|20|21,Condition of parole/probation/PRCS/mandatory supervision|Visible contraband,Probation and meth in plain sight,Contraband,Drugs/narcotics,Drugs/narcotics,,,,In-field cite and release,HS 11377(A) POSS CONTROLLED SUBSTANCE (F),,37.87477401,-122.3045497
BPD000023617,1,04/26/2021,02:59,20,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",Seawall Dr,Berkeley,false,,,,,false,Black/African American,Male,false,false,40,false,None,BERKELEY,Traffic Violation,Parking violation,Non-moving violation / including registration,VC 22500 PARKING/ETC VIO:SPEC CIRC (I),,,1|5|18,Visible contraband,Visible gun,,,Firearm(s)|Drugs/narcotics,,,,Custodial arrest without warrant,,PC 25400(A)(1) CCW IN VEHICLE (F),37.8614995,-122.3167806
BPD000023618,1,04/26/2021,07:00,15,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",3000 block of Telegraph Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,45,false,None,BERKELEY,Reasonable suspicion,Criminal threats,,,,Matched suspect description,24,,,,,None,,,,No action,,,37.85518778,-122.2596548
BPD000023614,1,04/26/2021,00:07,4,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1200 block of 6th St,Berkeley,false,,,,,false,Black/African American|Hispanic/Latino,Male,false,false,50,false,None,OAKLAND,Traffic Violation,Expired registration,Non-moving violation / including registration,VC 4000(A)(1) NO REG:VEH/TRAILER/ETC (I),,,24,,,,,None,,,,No action,,,37.88012082,-122.3016046
BPD000023623,1,04/26/2021,11:25,35,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1600 block of walnut st,Berkeley,false,,,,,true,White,Male,false,false,44,false,None,BERKELEY,Reasonable suspicion,Victim stated SUbject punched him and requested citizens arrest.,,,PC 242 BATTERY (M),Witness or victim ID of suspect at the scene,5|6|18,Officer safety/safety of others| Incident to arrest,Officer safety and incident to arrest.,,,None,,,,Custodial arrest pursuant to outstanding warrant|Custodial arrest without warrant,,PC 242 BATTERY (M) | PC 22810(A) UNLAWFL POSS/USE TEAR GAS (M),37.877887,-122.267577
BPD000023726,1,04/26/2021,13:42,5,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1700 block of California St,Berkeley,false,,,,,true,Black/African American,Male,false,false,30,false,None,BERKELEY,Reasonable suspicion,Individual was reported to be walking into private property,,,PC 602 TRESPASSING (M),Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86743876,-122.3164167
BPD000023613,1,04/26/2021,23:51,6,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1800 block of San Pablo Ave,Berkeley,false,,,,,false,Black/African American,Female,false,false,50,true,None,SAUSALITO,Traffic Violation,Registration expired almost two years,Non-moving violation / including registration,VC 4000(A)(1) NO REG:VEH/TRAILER/ETC (I),,,24,,,,,None,,VC 4000(A)(1) NO REG:VEH/TRAILER/ETC (I),,Warning (verbal or written),,,37.870971,-122.2924589
BPD000023617,2,04/26/2021,02:59,20,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",Seawall Dr,Berkeley,false,,,,,false,Asian,Female,false,false,21,false,None,BERKELEY,Traffic Violation,Parking violations,Non-moving violation / including registration,VC 22500 PARKING/ETC VIO:SPEC CIRC (I),,,5|1|2|18,Suspected weapons|Visible contraband,Visible gun,,,Firearm(s),,,,Custodial arrest without warrant,,PC 25400(A)(1) CCW IN VEHICLE (F),37.8614995,-122.3167806
BPD000023621,1,04/26/2021,21:40,15,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",800 block of Station Pl,Berkeley,false,,,,,true,White,Male,false,false,30,false,None,ALBANY,Reasonable suspicion,"Matched description, running in area",,,PC 273.5 INFLICT CRPL INJ SP/COHAB (F),Matched suspect description,5,,,,,None,,,,No action,,,37.89208648,-122.2784852
BPD000023622,1,04/26/2021,23:25,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",100 block of Berkeley Sq,Berkeley,false,,,,,false,Hispanic/Latino,Female,false,false,17,false,None,RICHMOND,Traffic Violation,Traffic,Moving Violation,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,,24,,,,,None,,VC 12500(A) DRIVE W/O LICENSE (M),,Warning (verbal or written),,,37.87095202,-122.2682009
BPD000023628,1,04/27/2021,15:35,15,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2300 block of Acton St,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Reasonable suspicion,DV suspect,,,PC 273.5 INFLICT CRPL INJ SP/COHAB (F),Witness or victim ID of suspect at the scene,5,,,,,None,,,,Custodial arrest without warrant,,PC 273.5 INFLICT CRPL INJ SP/COHAB (F),37.86485742,-122.2835666
BPD000023627,1,04/27/2021,15:36,3,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2700 block of San Pablo Ave,Berkeley,false,,,,,false,White,Female,false,false,35,false,None,OAKLAND,Traffic Violation,On phone while driving,Moving Violation,VC 23123.5(A) NO HND HLD DEVICE W/DRIVE (I),,,24,,,,,None,,VC 23123(A) USE CELLPH W/DRIV W/O HFD (I),,Warning (verbal or written),,,37.85639277,-122.2882174
BPD000023632,1,04/27/2021,21:43,20,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1900 block of 8th St,Berkeley,false,,,,,true,White,Male,false,false,40,false,Deafness or difficulty hearing|Speech impairment or limited use of language,BERKELEY,Reasonable suspicion,Subject was knocking over garbage cans and throwing garbage,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,4,,,,,None,,,,No action,,,37.86920412,-122.2958465
BPD000023633,1,04/27/2021,22:55,35,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",Construction site,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,25,false,None,SAN FRANCISCO,Reasonable suspicion,Located trespassing on construction site.,,,PC 602 TRESPASSING (M),Other reasonable suspicion of a crime,17,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.87119215,-122.2692775
BPD000023629,1,04/27/2021,16:46,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Hispanic/Latino,Female,false,false,40,false,None,BERKELEY,Traffic Violation,Crosswalk violation,Moving Violation,VC 21651(A) DIV HWY:CROSS/U TURN VIOL (I),,,24,,,,,None,,VC 21460(A) VEH CROSS DBL SOLID LINE (I),,Warning (verbal or written),,,37.87115267,-122.2730157
BPD000023631,1,04/27/2021,17:21,4,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2200 block of Shattuck Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,25,false,None,Unknown,Reasonable suspicion,Matched description of suspect,,,PC 484 THEFT (M),Matched suspect description,16,,,,,None,,,,No action,,,37.86838865,-122.2680104
BPD000023652,2,04/27/2021,18:16,5,true,yes,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of 10th St,Berkeley,false,,,,,true,Black/African American,Female,false,false,25,false,None,BERKELEY,Reasonable suspicion,Matched suspect description,,,PC 245(A)(1) ADW NOT FIREARM (F),Matched suspect description,1|18,Incident to arrest,Search incident to arrest,,,None,,,,Custodial arrest without warrant,,PC 245(A)(4) ADW/FORCE:POSSIBLE GBI (F),37.86868683,-122.2932233
BPD000023630,1,04/27/2021,17:26,50,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Derby St,Berkeley,false,,,,,true,Black/African American,Male,false,false,30,false,None,BERKELEY,Reasonable suspicion,Subject called on himself requesting transport to the hospital for fecal and Lysol contamination from his food he was place on 5150 hold,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,18,Officer safety/safety of others,I searched his person before him being evaluated by fire department,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.8590065,-122.2791078
BPD000023634,1,04/27/2021,22:27,50,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2000 block of Addison St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,25,false,None,Unknown,Reasonable suspicion,Subject entered construction site to use bathroom,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,17,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.87106807,-122.2689678
BPD000023652,1,04/27/2021,18:16,5,true,yes,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of 10th St,Berkeley,false,,,,,false,Black/African American,Male,false,false,40,false,None,Unknown,Reasonable suspicion,Passenger matched suspect description,,,PC 245(A)(4) ADW/FORCE:POSSIBLE GBI (F),Matched suspect description,24,,,,,None,,,,No action,,,37.86868683,-122.2932233
BPD000023626,1,04/27/2021,13:49,20,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2800 block of Stanton St,Berkeley,false,,,,,true,Black/African American,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,Responsible was caught on camera stealing from victim,,,PC 459 BURGLARY (F),Officer witnessed commission of a crime,5|6|18,Officer safety/safety of others| Incident to arrest,Person was searched because they were being transported to jail,,,None,,,,Custodial arrest without warrant,,PC 459 BURGLARY (F),37.85516057,-122.2801883
BPD000023625,1,04/27/2021,12:29,2,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",1100 block of 8th Street,Berkeley,false,,,,,true,White,Male,false,false,28,false,None,BERKELEY,Reasonable suspicion,Trespassing,,,PC 602 TRESPASSING (M),Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.88251292,-122.2989924
BPD000023648,1,04/28/2021,10:44,8,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2400 block of 6th St,Berkeley,false,,,,,false,White,Male,false,false,32,false,None,SANTA ROSA,Traffic Violation,38 in a 25,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,24,,,,,None,,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),Citation for infraction,,,37.86002586,-122.2952697
